Trajectories;;;;;;;;;;;;;;;;;;;;;;
120;;;;;;;;;;;;;;;;;;;;;;
;;1 0;;;1 1;;;1 2;;;1 3;;;1 4;;;1 5;;;1 6;;
Frame;Sub Frame;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
;;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm
2759;0;-490.852448;3523.376221;751.999023;242.532349;3613.441406;689.710144;-115.200348;3338.61792;228.524536;60.130623;2944.300049;656.645447;-641.428772;2673.409424;401.674133;;;;;;
2760;0;-490.932953;3527.119385;752.122742;243.049744;3616.525879;689.940491;-115.035042;3341.983643;228.46138;60.253384;2947.554199;656.839722;-641.826172;2676.699219;402.233063;;;;;;
2761;0;-490.917877;3530.773682;752.304504;243.531326;3619.5896;690.228271;-114.967834;3345.356201;228.598648;60.447678;2950.675537;657.135864;-642.313171;2679.911377;402.901215;;;;;;
2762;0;-490.976471;3534.299072;752.454651;244.055374;3622.519043;690.527283;-114.740494;3348.669189;228.707336;60.532558;2953.764648;657.35437;-642.642029;2683.111816;403.513977;;;;;;
2763;0;-490.981537;3537.761475;752.615051;244.515305;3625.260498;690.873901;-114.710083;3351.722656;228.807709;60.723804;2956.694336;657.623047;-643.062256;2686.035889;404.181244;;;;;;
2764;0;-491.095856;3541.063232;752.750366;244.974869;3627.980713;691.252441;-114.603218;3354.831543;228.992691;60.828995;2959.437744;657.830627;-643.434265;2688.928955;404.797821;;;;;;
2765;0;-491.115906;3544.338623;752.984924;245.432571;3630.532471;691.649414;-114.454407;3357.682861;228.990875;61.006641;2962.14624;658.047913;-643.858337;2691.658447;405.469757;;;;;;
2766;0;-491.219177;3547.364258;753.154968;245.80864;3632.974365;692.113464;-114.376923;3360.440674;229.115921;61.10981;2964.756836;658.360901;-644.248901;2694.324463;406.158478;;;;;;
2767;0;-491.253357;3550.336914;753.364563;246.227844;3635.291992;692.632751;-114.299934;3363.115234;229.338715;61.249504;2967.151855;658.537598;-644.660156;2696.836182;406.819183;;;;;;
2768;0;-491.35376;3553.253174;753.656494;246.630493;3637.44873;693.13385;-114.311516;3365.630615;229.428192;61.413937;2969.469482;658.824768;-645.00946;2699.326416;407.557861;;;;;;
2769;0;-491.36731;3555.977783;753.887146;246.983109;3639.582275;693.717041;-114.266121;3368.07373;229.663925;61.572533;2971.735352;659.128479;-645.339233;2701.625977;408.221619;;;;;;
2770;0;-491.510498;3558.597168;754.174011;247.354065;3641.564697;694.321106;-114.17083;3370.407959;229.926743;61.706863;2973.750732;659.315369;-645.735168;2703.850342;408.991516;;;;;;
2771;0;-491.550507;3561.070801;754.466309;247.694611;3643.384521;694.931763;-114.224472;3372.462402;230.081833;61.886959;2975.748047;659.573486;-646.009644;2705.84668;409.630646;;;;;;
2772;0;-491.656281;3563.463867;754.702515;247.996429;3645.182861;695.62146;-114.255638;3374.529297;230.327393;62.058636;2977.611816;659.812256;-646.383179;2707.827148;410.370117;;;;;;
2773;0;-491.765015;3565.719238;755.036926;248.271194;3646.77417;696.256714;-114.179161;3376.446533;230.600677;62.191196;2979.284668;660.057434;-646.63324;2709.659424;411.06543;;;;;;
2774;0;-491.864594;3567.865234;755.347168;248.539032;3648.183838;696.984314;-114.220695;3378.264648;230.86615;62.374931;2980.929443;660.255249;-646.980408;2711.364014;411.805878;;;;;;
2775;0;-491.931396;3569.88623;755.661682;248.758438;3649.536865;697.703979;-114.336777;3379.910156;231.134384;62.552811;2982.406738;660.450317;-647.248596;2712.9375;412.53595;;;;;;
2776;0;-492.070557;3571.781006;755.930969;248.978149;3650.7771;698.444519;-114.43457;3381.429443;231.408737;62.688;2983.772217;660.740112;-647.549988;2714.407959;413.286163;;;;;;
2777;0;-492.191986;3573.527832;756.253723;249.208405;3651.893066;699.196838;-114.477531;3382.862549;231.715149;62.805599;2985;660.956604;-647.826172;2715.720215;414.007568;;;;;;
2778;0;-492.3703;3575.21167;756.569397;249.357193;3652.927246;699.950378;-114.627121;3384.112793;231.947113;63.035198;2986.154541;661.129272;-648.067993;2716.877197;414.677856;;;;;;
2779;0;-492.426941;3576.745605;756.897461;249.591309;3653.769043;700.734253;-114.740562;3385.228027;232.15976;63.222721;2987.131104;661.31665;-648.272949;2717.973877;415.466919;;;;;;
2780;0;-492.628204;3578.103516;757.200073;249.708298;3654.549561;701.536255;-114.80825;3386.298828;232.519577;63.429237;2987.97583;661.466125;-648.508911;2718.921875;416.216309;;;;;;
2781;0;-492.730408;3579.446289;757.544128;249.863495;3655.225342;702.323486;-114.920021;3387.235596;232.907135;63.599728;2988.752441;661.657532;-648.646362;2719.735596;416.945831;;;;;;
2782;0;-492.910858;3580.588867;757.831238;249.994339;3655.72583;703.079285;-115.114822;3388.037354;233.263565;63.760422;2989.405273;661.864563;-648.907349;2720.429932;417.627625;;;;;;
2783;0;-493.03537;3581.666016;758.205933;250.068695;3656.226318;703.86322;-115.307281;3388.597168;233.510452;63.956806;2989.928223;661.995544;-649.031799;2721.011719;418.354523;;;;;;
2784;0;-493.249512;3582.533203;758.467163;250.186737;3656.415527;704.642517;-115.480118;3389.147217;233.825684;64.116234;2990.359375;662.139099;-649.191956;2721.401611;419.056549;;;;;;
2785;0;-493.383301;3583.374268;758.801086;250.234421;3656.685791;705.365112;-115.647049;3389.539062;234.166748;64.352898;2990.66333;662.292053;-649.288025;2721.749023;419.734222;;;;;;
2786;0;-493.581116;3584.050781;759.131775;250.297729;3656.832031;706.140869;-115.913071;3389.822754;234.635406;64.530136;2990.83252;662.419495;-649.407288;2721.940674;420.417542;;;;;;
2787;0;-493.744781;3584.608887;759.437988;250.344635;3656.777588;706.859863;-116.171303;3390.047363;235.09198;64.735542;2990.931396;662.541992;-649.512024;2722.029541;421.120392;;;;;;
2788;0;-493.950897;3585.08374;759.755005;250.36142;3656.724121;707.569641;-116.435089;3390.12915;235.506485;64.911858;2990.94458;662.655823;-649.596497;2722.025635;421.822449;;;;;;
2789;0;-494.09549;3585.456299;760.096985;250.383438;3656.558594;708.322144;-116.725647;3390.12085;235.855087;65.070145;2990.802979;662.781555;-649.645996;2721.884521;422.528107;;;;;;
2790;0;-494.338867;3585.691895;760.36853;250.362305;3656.314697;708.99707;-116.966377;3390.019775;236.233841;65.281067;2990.602051;662.900574;-649.788513;2721.648193;423.134308;;;;;;
2791;0;-494.485748;3585.873535;760.722473;250.351334;3655.934082;709.654114;-117.339294;3389.770752;236.684265;65.471527;2990.297852;662.973267;-649.776367;2721.3125;423.7901;;;;;;
2792;0;-494.731323;3585.899414;761.00415;250.284698;3655.542236;710.326111;-117.603279;3389.491943;237.161209;65.671623;2989.917725;663.071472;-649.779236;2720.858398;424.362488;;;;;;
2793;0;-494.904327;3585.83667;761.314697;250.265427;3655.016357;710.966309;-117.803841;3389.133789;237.610886;65.870392;2989.415283;663.157288;-649.832642;2720.251465;424.973114;;;;;;
2794;0;-495.176208;3585.663818;761.60968;250.188675;3654.428223;711.592224;-118.030785;3388.736572;238.106949;66.064629;2988.849854;663.232544;-649.858765;2719.61792;425.570801;;;;;;
2795;0;-495.355316;3585.425049;761.91217;250.066284;3653.853271;712.212769;-118.337288;3388.177979;238.601501;66.230461;2988.197998;663.318542;-649.889526;2718.796875;426.11203;;;;;;
2796;0;-495.68042;3585.065186;762.195312;250.059509;3652.97876;712.778687;-118.656334;3387.525635;239.032211;66.429878;2987.468506;663.427673;-649.864014;2718.000977;426.630035;;;;;;
2797;0;-495.854889;3584.692383;762.558655;249.970306;3652.210449;713.392029;-118.871399;3386.785156;239.520386;66.614479;2986.718018;663.509216;-649.876709;2717.019287;427.22052;;;;;;
2798;0;-496.160828;3584.175293;762.846619;249.882065;3651.267334;713.948608;-119.133461;3386.010498;240.006958;66.827911;2985.785156;663.559998;-649.818542;2715.968262;427.701874;;;;;;
2799;0;-496.317841;3583.546875;763.117065;249.655548;3650.464355;714.518494;-119.358948;3385.168701;240.548843;67.011627;2984.85498;663.614075;-649.805298;2714.879883;428.264343;;;;;;
2800;0;-496.58316;3582.906738;763.434998;249.619507;3649.431885;715.03479;-119.655174;3384.162354;241.037521;67.20092;2983.815186;663.70752;-649.694458;2713.604492;428.666962;;;;;;
2801;0;-496.816528;3582.136475;763.748413;249.518417;3648.247803;715.443054;-119.835342;3383.144287;241.620056;67.366684;2982.749268;663.756287;-649.681396;2712.337646;429.117157;;;;;;
2802;0;-497.137268;3581.28125;764.018494;249.465714;3647.050049;715.875916;-120.128334;3382.07373;242.255478;67.517761;2981.602783;663.794739;-649.601013;2710.968994;429.56424;;;;;;
2803;0;-497.340851;3580.408691;764.312073;249.290039;3645.855469;716.333557;-120.381439;3380.935303;242.820099;67.70118;2980.329346;663.815979;-649.530457;2709.525635;429.938507;;;;;;
2804;0;-497.679657;3579.416016;764.578064;249.158081;3644.598389;716.695618;-120.585297;3379.74292;243.483261;67.886734;2979.077637;663.879395;-649.473755;2707.993896;430.33136;;;;;;
2805;0;-497.853912;3578.386719;764.888428;249.000305;3643.364502;717.134094;-120.797813;3378.4375;244.105453;68.07756;2977.785156;663.9375;-649.366821;2706.4021;430.667267;;;;;;
2806;0;-498.189514;3577.320312;765.175537;248.820816;3642.019043;717.475098;-121.056343;3377.085205;244.714935;68.23703;2976.381592;663.966919;-649.272827;2704.713867;431.06543;;;;;;
2807;0;-498.369965;3576.151855;765.443237;248.641235;3640.654785;717.809143;-121.255875;3375.684814;245.343521;68.430283;2974.95874;664.010925;-649.180298;2703.023193;431.404449;;;;;;
2808;0;-498.698578;3574.922607;765.707458;248.481369;3639.301025;718.175293;-121.362099;3374.222168;246.036514;68.593338;2973.487549;664.033447;-649.017456;2701.2854;431.769836;;;;;;
2809;0;-498.910614;3573.661621;765.997925;248.293686;3637.797363;718.478455;-121.531563;3372.798584;246.742828;68.747963;2972.012451;664.080139;-648.950806;2699.443848;432.061737;;;;;;
2810;0;-499.206848;3572.391846;766.281067;248.063507;3636.385742;718.723572;-121.708298;3371.217773;247.320297;68.920364;2970.440918;664.099304;-648.728149;2697.597412;432.351654;;;;;;
2811;0;-499.483154;3571.005859;766.514465;247.874008;3634.849365;719.007629;-121.761261;3369.597412;247.994324;69.07933;2968.897705;664.13031;-648.582153;2695.661133;432.632477;;;;;;
2812;0;-499.778564;3569.624756;766.756653;247.653229;3633.326904;719.175659;-121.828239;3367.916504;248.592041;69.246788;2967.296143;664.177856;-648.430359;2693.752197;432.945465;;;;;;
2813;0;-499.973145;3568.142822;766.97406;247.473328;3631.783203;719.368713;-122.000343;3366.202393;249.198517;69.367958;2965.661133;664.215881;-648.274841;2691.729492;433.157715;;;;;;
2814;0;-500.313446;3566.687256;767.190125;247.201202;3630.213867;719.523804;-122.086929;3364.378418;249.793518;69.484657;2964.007324;664.19873;-648.085266;2689.674561;433.325317;;;;;;
2815;0;-500.52179;3565.202393;767.454102;247.034393;3628.542725;719.639587;-122.049576;3362.54248;250.413589;69.626633;2962.251953;664.192017;-647.886902;2687.692383;433.553772;;;;;;
2816;0;-500.825592;3563.651123;767.654297;246.787292;3627.033203;719.776367;-122.071259;3360.655762;251.037949;69.771194;2960.566162;664.209778;-647.658752;2685.611084;433.745697;;;;;;
2817;0;-501.010834;3562.140869;767.879578;246.568787;3625.365723;719.873718;-122.128502;3358.751709;251.626038;69.956291;2958.84375;664.257629;-647.434021;2683.545166;433.972473;;;;;;
2818;0;-501.356232;3560.542969;768.062012;246.34758;3623.715332;719.941772;-122.080193;3356.785645;252.225037;70.059402;2957.095947;664.257263;-647.207214;2681.438721;434.155243;;;;;;
2819;0;-501.485596;3558.944824;768.243164;246.133804;3622.118896;719.972534;-121.997498;3354.825684;252.896042;70.200699;2955.391357;664.211487;-647.020569;2679.250732;434.308319;;;;;;
2820;0;-501.79715;3557.26001;768.390259;245.85817;3620.419922;720.002319;-121.934959;3352.837158;253.597641;70.281456;2953.57251;664.18512;-646.79187;2677.106201;434.452759;;;;;;
2821;0;-502.014038;3555.665283;768.562927;245.644028;3618.800537;720.002075;-121.932503;3350.763428;254.207962;70.400375;2951.813477;664.162659;-646.518127;2674.939209;434.605743;;;;;;
2822;0;-502.313019;3553.995361;768.699158;245.363052;3617.128418;719.938599;-121.750107;3348.705078;254.864304;70.561348;2950.04834;664.145874;-646.311707;2672.801025;434.80011;;;;;;
2823;0;-502.53183;3552.318604;768.819336;245.130722;3615.461182;719.87677;-121.569733;3346.598145;255.514496;70.644058;2948.280762;664.135864;-646.037781;2670.601562;434.988373;;;;;;
2824;0;-502.730194;3550.62207;768.913269;244.889542;3613.844238;719.794067;-121.486778;3344.501709;256.268127;70.720062;2946.517822;664.034119;-645.798157;2668.412598;435.160828;;;;;;
2825;0;-502.89209;3548.964355;769.013977;244.624542;3612.162354;719.640381;-121.368126;3342.317627;256.934937;70.798912;2944.709473;663.924255;-645.49469;2666.292725;435.322937;;;;;;
2826;0;-503.132294;3547.233643;769.115479;244.371613;3610.516602;719.483704;-121.150879;3340.09375;257.506989;70.906799;2942.937988;663.849976;-645.22522;2664.072021;435.530273;;;;;;
2827;0;-503.298706;3545.593994;769.167786;244.116791;3608.903076;719.304932;-120.963448;3337.958496;258.201416;71.013496;2941.178467;663.775024;-644.947937;2661.930176;435.722839;;;;;;
2828;0;-503.525269;3543.887939;769.182434;243.845612;3607.244385;719.129639;-120.706085;3335.716064;258.82016;71.075134;2939.429932;663.646606;-644.669128;2659.810059;435.934204;;;;;;
2829;0;-503.68042;3542.258545;769.234253;243.580719;3605.678467;718.88562;-120.512207;3333.519531;259.467651;71.119698;2937.685059;663.489807;-644.350647;2657.69751;436.140198;;;;;;
2830;0;-503.844604;3540.514648;769.166626;243.363022;3604.014648;718.642456;-120.327332;3331.121094;260.015808;71.209747;2935.936279;663.319092;-644.024597;2655.580811;436.324036;;;;;;
2831;0;-504.041687;3538.914062;769.177246;243.049805;3602.481689;718.358032;-119.938492;3329.03418;260.687103;71.24588;2934.255615;663.19165;-643.697571;2653.474609;436.494629;;;;;;
2832;0;-504.223114;3537.199951;769.072449;242.818573;3600.842773;718.036011;-119.765495;3326.704102;261.195129;71.278946;2932.520996;662.963562;-643.38031;2651.431152;436.703857;;;;;;
2833;0;-504.376709;3535.556152;769.002747;242.516434;3599.323486;717.71698;-119.363304;3324.470215;261.786407;71.316338;2930.862793;662.76947;-643.05481;2649.407227;436.894257;;;;;;
2834;0;-504.541107;3533.875244;768.890869;242.259979;3597.771484;717.385803;-118.973099;3322.319092;262.268585;71.338173;2929.196045;662.509827;-642.734741;2647.382324;437.044403;;;;;;
2835;0;-504.638916;3532.294922;768.800659;241.982162;3596.311523;716.975525;-118.673996;3320.098877;262.746704;71.394119;2927.563721;662.324829;-642.382202;2645.36499;437.208405;;;;;;
2836;0;-504.786743;3530.667969;768.664978;241.745316;3594.804688;716.612061;-118.224022;3317.904297;263.217834;71.438919;2925.910889;662.01001;-641.944458;2643.444092;437.377228;;;;;;
2837;0;-504.906342;3529.083496;768.492798;241.443375;3593.368652;716.150696;-117.888237;3315.662354;263.660522;71.406204;2924.246094;661.658386;-641.610352;2641.520508;437.576508;;;;;;
2838;0;-504.975372;3527.52002;768.282593;241.231171;3591.916504;715.711304;-117.497253;3313.416992;263.927979;71.399902;2922.713623;661.35022;-641.256836;2639.674072;437.732666;;;;;;
2839;0;-505.100891;3525.956299;768.038635;240.941391;3590.607178;715.204895;-117.09063;3311.19458;264.269196;71.46241;2921.1604;661.019531;-640.881958;2637.861816;437.862396;;;;;;
2840;0;-505.127197;3524.443604;767.751099;240.712692;3589.191162;714.689331;-116.643257;3308.985352;264.564911;71.455322;2919.601562;660.610168;-640.486572;2635.999023;437.910522;;;;;;
2841;0;-505.265778;3522.929199;767.468323;240.467697;3587.773438;714.132507;-116.217171;3306.753906;264.725677;71.483574;2918.106445;660.18335;-640.091675;2634.237793;437.956787;;;;;;
2842;0;-505.271729;3521.477539;767.149475;240.171539;3586.526855;713.573975;-115.779816;3304.598877;264.925293;71.41758;2916.618652;659.734497;-639.729553;2632.49585;438.052704;;;;;;
2843;0;-505.413483;3519.986572;766.762268;239.926483;3585.204102;712.968689;-115.389519;3302.390137;265.065735;71.393433;2915.163086;659.259399;-639.341553;2630.807373;438.105988;;;;;;
2844;0;-505.418549;3518.588379;766.405762;239.658707;3583.986572;712.373779;-114.849167;3300.236572;265.181854;71.366508;2913.727051;658.771973;-638.940491;2629.142334;438.11145;;;;;;
2845;0;-505.477203;3517.186768;766.035706;239.378967;3582.781738;711.726685;-114.444725;3298.130127;265.254303;71.328491;2912.345215;658.32373;-638.505005;2627.538574;438.127747;;;;;;
2846;0;-505.456146;3515.831299;765.600464;239.161209;3581.596924;711.029053;-113.959679;3295.990723;265.228302;71.322044;2910.955078;657.740723;-638.118835;2625.984863;438.025879;;;;;;
2847;0;-505.460785;3514.44873;765.098816;238.907181;3580.438721;710.366089;-113.461853;3293.955078;265.213959;71.259232;2909.651123;657.155457;-637.684814;2624.481445;438.029144;;;;;;
2848;0;-505.500977;3513.172607;764.614624;238.625153;3579.337402;709.620605;-112.972763;3291.851562;265.120209;71.199165;2908.335693;656.589294;-637.238159;2622.997314;438.013031;;;;;;
2849;0;-505.532928;3511.902344;764.070374;238.391205;3578.206543;708.860291;-112.536278;3289.887939;265.038513;71.14817;2907.002686;655.880005;-636.804321;2621.568848;437.838348;;;;;;
2850;0;-505.474854;3510.704834;763.522827;238.093674;3577.268799;708.098022;-112.015266;3287.850098;264.839172;71.097443;2905.809082;655.249207;-636.356323;2620.104004;437.703125;;;;;;
2851;0;-505.448639;3509.442383;762.902832;237.885162;3576.184082;707.304993;-111.556015;3285.925049;264.586365;70.97908;2904.603271;654.54657;-635.892456;2618.787842;437.56311;;;;;;
2852;0;-505.441437;3508.279785;762.260559;237.604813;3575.299561;706.404358;-111.070389;3283.892334;264.316772;70.917831;2903.406494;653.829956;-635.466309;2617.491211;437.42392;;;;;;
2853;0;-505.389282;3507.195068;761.627014;237.364029;3574.359863;705.558167;-110.559654;3282.060791;264.075989;70.875031;2902.266357;653.03186;-634.987366;2616.234863;437.232513;;;;;;
2854;0;-505.319885;3506.083008;760.865601;237.144287;3573.4375;704.591919;-110.17424;3280.09668;263.745331;70.793251;2901.084961;652.224854;-634.548645;2614.980957;436.928436;;;;;;
2855;0;-505.263641;3505.031982;760.169189;236.901108;3572.657227;703.683228;-109.565941;3278.288086;263.407196;70.689568;2900.043945;651.391541;-634.085449;2613.889404;436.690552;;;;;;
2856;0;-505.225067;3503.949463;759.358704;236.645615;3571.800049;702.68634;-109.115753;3276.510986;262.987671;70.649834;2899.007568;650.522949;-633.590759;2612.80249;436.413544;;;;;;
2857;0;-505.125519;3503.019043;758.568787;236.438843;3570.985596;701.68042;-108.682793;3274.668945;262.564362;70.531967;2898.005615;649.622742;-633.087463;2611.699219;436.103851;;;;;;
2858;0;-505.036285;3502.057129;757.696594;236.143311;3570.258545;700.646606;-108.132927;3272.962646;262.118073;70.409668;2897.02417;648.723022;-632.611023;2610.682373;435.731964;;;;;;
2859;0;-504.921844;3501.150879;756.797852;235.952362;3569.499756;699.587097;-107.656128;3271.186035;261.64328;70.291054;2896.04248;647.766052;-632.138184;2609.743896;435.399719;;;;;;
2860;0;-504.787201;3500.242432;755.884888;235.689453;3568.813965;698.456421;-107.203186;3269.589111;261.196533;70.203011;2895.137695;646.815308;-631.644592;2608.790039;435.014648;;;;;;
2861;0;-504.721344;3499.391602;754.903687;235.508484;3568.14209;697.354492;-106.785423;3267.936035;260.682281;70.06562;2894.204102;645.700745;-631.202148;2607.911377;434.623291;;;;;;
2862;0;-504.557007;3498.552002;753.89093;235.242325;3567.521973;696.165161;-106.23941;3266.327393;260.109589;69.964966;2893.352783;644.667358;-630.672791;2607.031494;434.110657;;;;;;
2863;0;-504.449005;3497.781738;752.865479;235.022583;3566.917236;695.000061;-105.858757;3264.723633;259.490845;69.837921;2892.481689;643.555786;-630.1875;2606.27002;433.68927;;;;;;
2864;0;-504.333496;3497.031006;751.764282;234.793289;3566.396484;693.774475;-105.437065;3263.180664;258.96521;69.698822;2891.759521;642.467651;-629.689636;2605.507324;433.164124;;;;;;
2865;0;-504.166779;3496.373291;750.661194;234.570755;3565.865234;692.51416;-104.935707;3261.749756;258.353302;69.61557;2891.024658;641.31543;-629.213013;2604.822754;432.633087;;;;;;
2866;0;-503.999481;3495.695801;749.528381;234.376358;3565.358887;691.241394;-104.50766;3260.273926;257.736786;69.501678;2890.252686;640.082825;-628.654175;2604.150635;432.077881;;;;;;
2867;0;-503.801453;3495.04541;748.288635;234.182632;3564.896729;689.902588;-104.068863;3258.941895;257.12674;69.358574;2889.557129;638.832397;-628.178406;2603.526855;431.477234;;;;;;
2868;0;-503.665558;3494.434326;747.071716;233.953903;3564.505615;688.556641;-103.713829;3257.503174;256.465179;69.1716;2888.931885;637.583984;-627.696228;2602.989258;430.881683;;;;;;
2869;0;-503.449097;3493.844727;745.729004;233.731735;3564.074951;687.169495;-103.203552;3256.186279;255.819626;69.048386;2888.262207;636.228394;-627.178711;2602.48999;430.232574;;;;;;
2870;0;-503.244171;3493.275635;744.46991;233.508652;3563.636963;685.79303;-102.86396;3254.937256;255.218323;68.905312;2887.676514;634.966431;-626.713989;2601.99585;429.548248;;;;;;
2871;0;-503.086578;3492.791504;743.099304;233.288712;3563.346436;684.355164;-102.518982;3253.644775;254.525574;68.785423;2887.091553;633.538025;-626.173035;2601.55249;428.782379;;;;;;
2872;0;-502.841644;3492.299805;741.701843;233.117432;3562.983643;682.921265;-102.076996;3252.463379;253.921387;68.627998;2886.554199;632.233765;-625.710754;2601.136719;428.065704;;;;;;
2873;0;-502.615204;3491.785156;740.244385;232.880722;3562.702637;681.44281;-101.761612;3251.255371;253.296249;68.484039;2885.976318;630.721008;-625.225098;2600.822021;427.346283;;;;;;
2874;0;-502.377167;3491.39917;738.771545;232.719437;3562.39502;679.948608;-101.44632;3250.114502;252.619827;68.341667;2885.457031;629.241516;-624.717468;2600.480469;426.490967;;;;;;
2875;0;-502.200958;3490.960449;737.238464;232.476624;3562.119385;678.364136;-101.13707;3249.092773;251.994186;68.203682;2885.018799;627.778748;-624.204163;2600.147705;425.630737;;;;;;
2876;0;-501.93219;3490.629395;735.731384;232.370972;3561.864746;676.823303;-100.818077;3248.016357;251.343613;68.042282;2884.568359;626.241516;-623.750061;2599.883545;424.809692;;;;;;
2877;0;-501.668335;3490.258301;734.119446;232.108734;3561.616699;675.159729;-100.520554;3247.0625;250.766998;67.825371;2884.163574;624.677551;-623.221191;2599.706299;423.864532;;;;;;
2878;0;-501.447906;3489.937012;732.462219;231.990265;3561.416504;673.566833;-100.243927;3246.124756;250.085205;67.728783;2883.786621;623.064941;-622.707886;2599.57373;422.983978;;;;;;
2879;0;-501.173187;3489.650879;730.786682;231.787689;3561.337646;671.870728;-100.010864;3245.197998;249.453003;67.513626;2883.394043;621.471375;-622.262695;2599.393311;421.96814;;;;;;
2880;0;-500.975311;3489.394287;729.084473;231.630783;3561.130371;670.178345;-99.760193;3244.387207;248.850113;67.367531;2882.995117;619.772339;-621.753662;2599.255127;420.941711;;;;;;
2881;0;-500.661438;3489.14917;727.379517;231.484344;3561.050049;668.40741;-99.466988;3243.508789;248.220078;67.234802;2882.695312;618.030884;-621.307129;2599.178467;419.91983;;;;;;
2882;0;-500.358704;3488.914551;725.561951;231.298904;3560.900635;666.651489;-99.268982;3242.789062;247.55574;67.067444;2882.421875;616.301208;-620.836975;2599.147705;418.812927;;;;;;
2883;0;-500.127014;3488.697266;723.745117;231.144028;3560.787354;664.847168;-99.121567;3242.085449;246.986969;66.88652;2882.119873;614.526062;-620.35614;2599.147949;417.756256;;;;;;
2884;0;-499.816254;3488.566162;721.932068;231.00325;3560.746338;663.03064;-98.903114;3241.383789;246.395645;66.746925;2881.860107;612.68512;-619.866272;2599.165283;416.582458;;;;;;
2885;0;-499.565796;3488.398193;720.009705;230.822189;3560.620361;661.157104;-98.702431;3240.858643;245.80722;66.563828;2881.650146;610.897461;-619.407349;2599.153076;415.444885;;;;;;
2886;0;-499.261444;3488.311035;718.137878;230.69902;3560.640625;659.281433;-98.5961;3240.238281;245.174835;66.419441;2881.427002;609.011963;-618.948608;2599.185791;414.232544;;;;;;
2887;0;-498.965942;3488.160645;716.133362;230.55983;3560.535889;657.353516;-98.461021;3239.692871;244.614258;66.272972;2881.20166;607.034119;-618.472107;2599.230713;413.049591;;;;;;
2888;0;-498.66333;3488.082275;714.163818;230.415192;3560.550293;655.403076;-98.350212;3239.208496;243.999634;66.065208;2880.994629;605.127014;-618.072754;2599.307861;411.814575;;;;;;
2889;0;-498.384857;3487.995605;712.152161;230.297501;3560.545654;653.397461;-98.266304;3238.777344;243.382446;65.88842;2880.820068;603.181091;-617.620178;2599.413574;410.509094;;;;;;
2890;0;-498.1008;3487.965332;710.10498;230.108139;3560.521729;651.366455;-98.190216;3238.358887;242.735214;65.764473;2880.668945;601.120178;-617.19873;2599.561768;409.240112;;;;;;
2891;0;-497.774109;3487.937988;707.992676;229.988617;3560.52417;649.369507;-98.164459;3237.997559;242.193451;65.561073;2880.494873;599.075562;-616.718628;2599.647461;407.927826;;;;;;
2892;0;-497.47644;3487.912109;705.843445;229.865448;3560.53125;647.210999;-98.11985;3237.658203;241.594208;65.392822;2880.365723;596.993774;-616.318237;2599.831787;406.593658;;;;;;
2893;0;-497.170959;3487.925049;703.664673;229.722168;3560.532959;645.107605;-98.107658;3237.448975;241.00296;65.261368;2880.261475;594.890503;-615.91626;2599.963135;405.170959;;;;;;
2894;0;-496.876404;3487.94043;701.441833;229.604141;3560.580078;642.94043;-98.12233;3237.187744;240.33873;65.096298;2880.148193;592.690613;-615.486023;2600.16626;403.850037;;;;;;
2895;0;-496.549866;3487.938477;699.191101;229.538544;3560.609863;640.78418;-98.070938;3236.990479;239.736008;64.917137;2880.080811;590.52179;-615.102905;2600.329346;402.387329;;;;;;
2896;0;-496.213806;3487.983398;696.90094;229.369766;3560.675781;638.550537;-98.13208;3236.893799;239.181961;64.751167;2880.010498;588.30719;-614.700073;2600.568604;400.984558;;;;;;
2897;0;-495.898468;3488.021729;694.575684;229.256561;3560.669189;636.311462;-98.201569;3236.635742;238.524185;64.627541;2879.927246;586.062683;-614.281494;2600.683838;399.491333;;;;;;
2898;0;-495.628479;3488.102539;692.22644;229.140076;3560.809082;634.051147;-98.275116;3236.614746;237.927567;64.411743;2879.889648;583.74408;-613.930054;2600.906738;398.020294;;;;;;
2899;0;-495.250916;3488.190674;689.817261;229.049484;3560.830078;631.746338;-98.366165;3236.632568;237.347;64.300011;2879.845215;581.42218;-613.539551;2601.147705;396.515045;;;;;;
2900;0;-494.980347;3488.255859;687.379456;228.920135;3560.905273;629.394897;-98.4627;3236.58667;236.734131;64.149429;2879.805176;579.088501;-613.242676;2601.321533;395.029388;;;;;;
2901;0;-494.620148;3488.337158;684.887268;228.851425;3560.958984;627.046326;-98.625038;3236.64502;236.062485;63.932022;2879.714844;576.678955;-612.860962;2601.562988;393.437714;;;;;;
2902;0;-494.278198;3488.410645;682.345947;228.722977;3561.00415;624.615234;-98.718803;3236.663818;235.466248;63.79501;2879.70166;574.261169;-612.533081;2601.788574;391.896271;;;;;;
2903;0;-493.956055;3488.566895;679.820984;228.643005;3561.075928;622.195679;-98.934441;3236.80957;234.893768;63.643589;2879.69165;571.82666;-612.20459;2601.942871;390.232117;;;;;;
2904;0;-493.619171;3488.674561;677.25824;228.539169;3561.153809;619.709229;-99.186134;3236.876465;234.208191;63.509232;2879.678223;569.369202;-611.874207;2602.144531;388.668213;;;;;;
